name,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
Outside,Staind,5D6rk7Zr7FRy5m2fDte5fp,0.515,0.594,0.09090909090909091,0.9070360299116248,1,0.0262,0.008440000000000001,0.00658,0.0752,0.218,0.6661454971865938,0.07436730401996579,0.8,rock
Prophet Story,Cobi,5NN2OOlvy4IJB6YJyWXIgU,0.433,0.478,0.18181818181818182,0.9214819850441877,0,0.0274,0.7240000000000001,0.0,0.127,0.235,0.41988382768682564,0.05355575435516645,0.8,rock
Déjà Vu (Uptown Baby),Lord Tariq,0MFMIewN7O6wo1YTvmq50W,0.861,0.622,0.09090909090909091,0.8478713460231135,1,0.379,0.0816,0.0,0.12300000000000001,0.664,0.4404685071221446,0.07202821170455634,0.8,hiphop
Colette Shows Him Le Ropes,Michael Giacchino,6p8lCOvTbSI4eijtyw6pW4,0.63,0.485,0.8181818181818182,0.7606857579877634,0,0.0366,0.446,0.152,0.0886,0.483,0.5450417693097838,0.041723590755125696,0.8,classical
I've Grown Accustomed to Her Face,Jessica Albert,4UJTsC3tnszd4RnwKFtBkh,0.415,0.033,0.0,0.4332087015635622,0,0.0439,0.9940000000000001,0.948,0.10300000000000001,0.184,0.314260651401249,0.05306677093821658,0.8,jazz
"Bach, JS: The Well-Tempered Clavier, Book II, Prelude and Fugue No. 3 in C-Sharp Major, BWV 872: Prelude",Johann Sebastian Bach,74wO29WxFBG5r8SufLQIT0,0.235,0.0123,0.09090909090909091,0.34389870836165876,1,0.0431,0.9940000000000001,0.9329999999999999,0.11,0.157,0.6056231762855766,0.025835840238843978,0.8,classical
Apagar La Luz,Juan Pablo Vega,3TcuNA7pX70mAfY6lSIAWj,0.833,0.657,0.5454545454545454,0.8372280761386812,0,0.0949,0.336,0.0,0.092,0.605,0.5682489614486088,0.05814074582041284,0.8,reggae
Smoke on the Water,The Cooltrane Quartet,1fz735l9WBXIjO0Y9Rk2r6,0.76,0.39,0.45454545454545453,0.7622790618626785,1,0.0294,0.635,0.000343,0.115,0.255,0.5272614058849731,0.06636925321677825,0.8,jazz
Nobody Has to Know,Kranium,5nLmO6pp71pmiVZwyTPfq9,0.792,0.682,1.0,0.9016825288919103,0,0.17300000000000001,0.00168,0.0,0.16899999999999998,0.6659999999999999,0.38625476097410205,0.054650774050643745,0.8,reggae
Concierto de Aranjuez for Guitar and Orchestra: 2. Adagio,Joaquín Rodrigo,0DvLcwb4v0rPmJ8S8R9thy,0.293,0.0382,1.0,0.5442938477226376,0,0.0413,0.919,0.915,0.09699999999999999,0.055,0.5011271805034134,0.1856452770573865,0.6,classical
Abisko,Norberg,65zFbHuyUdai6WFwtPAkix,0.547,0.0608,0.18181818181818182,0.5829792658055745,1,0.0317,0.883,0.552,0.0952,0.132,0.47754274650255885,0.03929551580873282,0.8,jazz
The Revenant - Main Theme,Ryuichi Sakamoto,4KLSoarcSs3tO4JO934SAy,0.16,0.12,0.36363636363636365,0.4459338885112168,0,0.0658,0.877,0.763,0.0988,0.0497,0.595024043487351,0.03752428425824275,0.8,classical
It's Yours (Radio Mix),T La Rock,6SuIF8oh96UPJIIJjKvtIe,0.877,0.647,0.6363636363636364,0.8020054384772264,1,0.23199999999999998,0.00158,0.0618,0.126,0.33399999999999996,0.4472543155559999,0.0655703744540691,0.8,hiphop
banshee,arkko,5qQZFVgDkDoBBuGThdWVyB,0.83,0.528,0.5454545454545454,0.790724847042828,0,0.43200000000000005,0.218,7.64e-05,0.282,0.585,0.7457708005708624,0.0306978848800545,0.8,hiphop
Circles,Benjamin Waldmann,7pDMaPfKcCiBovr98OYb5d,0.618,0.0454,0.6363636363636364,0.4434908225696804,0,0.0385,0.992,0.948,0.10300000000000001,0.529,0.42953758328864,0.04102604552486138,0.6,classical
90 Miles,MJ Cole,58jTBCpkqF7iALAQZTupaG,0.134,0.297,0.8181818181818182,0.6979520734194427,0,0.0359,0.7709999999999999,0.956,0.0648,0.0981,0.7721777309129253,0.05495393254106043,0.8,classical
Jakob’s Happy Song,Simon Westman Trio,1w8AuoB6mjP8MsnHRoDSkW,0.384,0.39,1.0,0.637895139360979,1,0.0275,0.84,0.899,0.102,0.687,0.4789880827932261,0.08538739584891816,0.8,jazz
Atomic Bongos,Lydia Lunch,3WnBwOHWafZOeA5BtouHo9,0.44799999999999995,0.8140000000000001,0.36363636363636365,0.7809950713800137,0,0.0761,0.0209,0.0638,0.5479999999999999,0.639,0.6873528529483951,0.030263638412763198,0.8,rock
Solfeggio in C Minor,Carl Philipp Emanuel Bach,1i8Q6oG6v5ogyHnmITPM9D,0.332,0.605,0.0,0.724167233174711,0,0.0342,0.674,0.943,0.247,0.5479999999999999,0.6825759710569135,0.0873694348311702,0.8,jazz
Until the Day I Die,Story Of The Year,0DKNNR9iDjwfCEpMiFXMJq,0.597,0.9309999999999999,1.0,0.9095215839564922,0,0.0984,0.127,0.0,0.0504,0.534,0.41816124135298016,0.058105377329864226,0.8,rock
When Sunny Gets Blue,McCoy Tyner,1J9iVCaEriyoMXpj2XszhU,0.42700000000000005,0.114,0.18181818181818182,0.5280846363018354,0,0.0509,0.843,0.863,0.0966,0.114,0.2749047805179576,0.07133206998582173,0.8,jazz
Do I Have To Say The Words?,Bryan Adams,5zDVyVBJoE0NVUmYcyvTny,0.503,0.595,0.6363636363636364,0.807720088375255,1,0.0294,0.0895,2.49e-06,0.14800000000000002,0.457,0.5822205455917243,0.09628089093789097,0.8,rock
Catch Me If U Can,Vital Techtones,7v2fGPImOz4aefRJXXIJJ6,0.494,0.862,0.09090909090909091,0.8971363018354861,0,0.061,0.0834,0.8759999999999999,0.149,0.6609999999999999,0.6390431691952476,0.0663953585312308,0.8,jazz
"Ten Pieces from Romeo & Juliet, Op. 75: VI. The Montagues and the Capulets",Sergei Prokofiev,5hK3zaowfiNxJBF5Du8LNY,0.36700000000000005,0.0965,0.8181818181818182,0.6001232154996601,0,0.0511,0.976,0.924,0.11699999999999999,0.141,0.36109318328500395,0.055904671251283865,0.8,classical
Feel Real Pretty,Paper Idol,58L9BLQuOAwAzHhCvTpp3l,0.69,0.8340000000000001,0.18181818181818182,0.9187839904826648,1,0.0672,0.455,0.00037999999999999997,0.066,0.313,0.4910143715514186,0.04348864685488505,0.8,rock
Mercy Seat,Ultra Vivid Scene,58w6DAHu9ZPuG3xmp84snl,0.436,0.887,0.36363636363636365,0.8362933378653977,1,0.0367,0.0104,0.902,0.0457,0.48200000000000004,0.706078593569617,0.06221850821882317,0.8,rock
Rabbit One,Masters Of Reality,3e2e4OstlQP6Gllt8VsMpA,0.606,0.456,1.0,0.6644077158395649,1,0.0358,0.0999,0.846,0.146,0.21100000000000002,0.3724286194765883,0.05187434754257763,0.8,rock
Long Ago,Wun Two,5QUpIPfsfssgGBMP14dtzh,0.516,0.149,0.9090909090909091,0.7072357239972807,0,0.204,0.47700000000000004,0.31,0.10800000000000001,0.955,0.32267814451544874,0.017136875777720828,0.8,hiphop
Pack Up The Louie - Caravan Palace Remix,Caro Emerald,3K6KxAXRUmvP5qYG5oCpwt,0.825,0.87,0.9090909090909091,0.9140678110129163,1,0.21600000000000003,0.49,4.6299999999999994e-05,0.0984,0.544,0.5274295739439501,0.05033862522677238,0.8,jazz
Satisfy My Soul,Bob Marley & The Wailers,5Uv1YNz6uBepPLDdoFANKQ,0.779,0.418,0.6363636363636364,0.8114590414683889,1,0.188,0.0033299999999999996,0.000138,0.252,0.425,0.5815069676117409,0.06815451988256538,0.8,reggae
Questar,Keith Jarrett,1ChYuSIoOFDVY6fHSXF6zS,0.46799999999999997,0.391,0.18181818181818182,0.7267165193745752,0,0.0269,0.6579999999999999,0.0617,0.111,0.342,0.6472788590024452,0.14660884947703756,0.8,jazz
Cookin' At The Continental,Horace Silver,1U1vBvFOfGJP2MLwj1OmOH,0.478,0.521,0.45454545454545453,0.7044527532290958,0,0.0369,0.765,0.0672,0.10800000000000001,0.629,0.5818160332336445,0.07484646285620772,0.8,jazz
More Than One Year,Jacob Bryant,2waqziap5FGmBpD17H9u4M,0.473,0.9,0.18181818181818182,0.9139403467029231,1,0.0537,0.0123,4.08e-06,0.825,0.444,0.4000399967275405,0.05734074424847993,0.8,rock
Luv Is Dro (feat. Static Major & Bryson Tiller),Jack Harlow,0LcsvJQSFIQo3RjNhPcYqT,0.727,0.513,0.5454545454545454,0.8196167573079538,0,0.0524,0.0335,0.0,0.302,0.568,0.34638529574852966,0.04182183656220517,0.8,hiphop
Adams: Hallelujah Junction: III.,John Adams,74lZaNh34wQnvlhONItzcU,0.43700000000000006,0.272,0.0,0.6083021753908905,0,0.0372,0.9670000000000001,0.9129999999999999,0.0452,0.461,0.43795053132016476,0.08245546026336052,0.8,classical
Radio,Alkaline Trio,3VVstQ0fpj4pdSPe2QZT5z,0.649,0.657,0.18181818181818182,0.8666935757987764,1,0.0258,0.0348,0.00037200000000000004,0.136,0.434,0.5155169122526339,0.07097277103421677,0.8,rock
Now I'm Scared,Peter Gregson,4CJLB70IYaljarme10H3P2,0.129,0.128,0.2727272727272727,0.6162686947654656,0,0.0386,0.0294,0.904,0.102,0.0348,0.40350789480860655,0.048167954294927734,0.8,classical
"A Town Matters (feat. Tookie, M Dargg, Stickz & Sneakbo)",M24,3OvXzUvxayLS8MrmaIYjaL,0.9109999999999999,0.71,0.8181818181818182,0.8925475866757308,0,0.239,0.12300000000000001,0.0,0.0385,0.818,0.6405930423874411,0.05419715912424249,0.8,hiphop
Jah In Dub,Sly & Robbie,3ShdCF10PgPkKPLRdqkPSl,0.779,0.27399999999999997,0.36363636363636365,0.6534032970768184,1,0.076,0.0156,0.8809999999999999,0.0522,0.883,0.6792671508694743,0.051623118978760096,0.8,reggae
STRANGE DAYS (1999),HEALTH,4J2d9cZJPjULvvuRkZq0h7,0.462,0.826,0.6363636363636364,0.81787474507138,0,0.0464,6.82e-05,0.188,0.606,0.0461,0.5955103673335818,0.04962816769043476,0.8,rock
Cree,Alkaline,0NyKyA4P2zi6irhUYh45MR,0.659,0.5820000000000001,0.09090909090909091,0.8551368116927262,0,0.534,0.225,0.0,0.0716,0.599,0.8201828941268442,0.044497771644744284,0.8,reggae
dying lately,iamjakehill,5DvCLCw2DNo1W6MfsStxId,0.711,0.49700000000000005,0.36363636363636365,0.7918932698844323,1,0.0382,0.32799999999999996,0.0,0.341,0.861,0.6363933859956913,0.05416066782447011,0.8,hiphop
Think I'm Crazy,Two Feet,271bNJw8s9aL0EqxBZY56P,0.7609999999999999,0.797,1.0,0.9046991842284161,0,0.0645,0.12300000000000001,1.0300000000000001e-05,0.196,0.782,0.5452962939395868,0.04334576938116089,0.8,rock
In the Shadow of Joe Oliver,Branford Marsalis,6xqijwZ3GCZgMdQxH8rE47,0.5379999999999999,0.0858,0.8181818181818182,0.7634899728076138,1,0.0368,0.9940000000000001,0.74,0.0974,0.0399,0.29400321791853395,0.026501946810842857,0.8,jazz
Music Has the Power - Radio Edit,Deladap,5NwWGVjLvbxJZrJLhcRqm1,0.695,0.875,0.6363636363636364,0.9196974847042828,1,0.107,0.111,0.0,0.23,0.655,0.47295221300075446,0.04996641396909411,0.8,jazz
Stars Align,Lila Iké,01zjFKZ2qDYDXJsNSmVm0i,0.6829999999999999,0.609,0.9090909090909091,0.8453645479265804,0,0.0843,0.0564,0.0,0.221,0.7140000000000001,0.3815733258187966,0.04865216577267661,0.8,reggae
Edge Of A Broken Heart,Vixen,2mEk0VdrbDJ11DBC6Y92mh,0.619,0.7509999999999999,0.6363636363636364,0.7613018354860639,0,0.0417,0.0113,7.87e-05,0.12300000000000001,0.532,0.5730394785881154,0.06656377991479562,0.8,rock
Come Sail Away,Styx,11G0yprQtMU53BLPMSr093,0.285,0.56,0.0,0.8483812032630863,1,0.0305,0.13,1.1e-06,0.0987,0.122,0.6712905307747548,0.09454053664105445,0.8,rock
Big Yellow Taxi,Joni Mitchell,6UkMcAA19lTdjs22jtB7o2,0.611,0.47,0.36363636363636365,0.8129886131883073,1,0.0356,0.579,0.0,0.581,0.97,0.3887272859493314,0.02992286581335037,0.8,rock
Hasta la Noche (Ilegal) - Recorded at Spotify Studios NYC,Cultura Profética,0BzncqR8TyG5Jzy7NNk9pm,0.604,0.483,0.9090909090909091,0.8099294697484705,0,0.0457,0.711,9.44e-05,0.11699999999999999,0.187,0.5457008062976665,0.07850008407034063,0.8,reggae
Tellin Ya (feat. Lil PJ),Lil Gotit,00TxSiyaZAqr0xUpGEe55s,0.765,0.42200000000000004,0.09090909090909091,0.8208701563562203,0,0.485,0.10400000000000001,0.0,0.107,0.267,0.6996791171631412,0.04107937896299024,0.8,hiphop
Deal With It (feat. Kelis),Ashnikko,47HA2S1j9yj34Ff1aIsF5Y,0.7120000000000001,0.6890000000000001,0.09090909090909091,0.8947569680489462,0,0.128,0.141,0.0,0.657,0.49,0.37715096037596924,0.0457401600508408,0.8,hiphop
Planet 4/Main Theme,Jed Kurzel,54PR3LJ79jzUqc5aYgG5Bv,0.0968,0.228,0.09090909090909091,0.625318660774983,1,0.0395,0.287,0.785,0.0816,0.0342,0.2828132243725513,0.027475141705541595,0.8,classical
Turangalila-symphonie: I. Introduction,Olivier Messiaen,4atbTjbpzc1142MnGMKgCU,0.306,0.385,1.0,0.5929002379333786,1,0.0684,0.9520000000000001,0.726,0.11,0.0395,0.6380068903453353,0.0982907194484312,0.6,classical
Where Worlds Collide,Alexis Ffrench,04F2CVACUouSEWkaApQnmf,0.424,0.0523,0.36363636363636365,0.47095938137321547,1,0.0513,0.9940000000000001,0.9209999999999999,0.1,0.14400000000000002,0.6270668763464807,0.060096960190518266,0.8,classical
How My Heart Sings,Dylan Lytle,5liCciLu82rWull0PwMxBj,0.532,0.0872,0.36363636363636365,0.573525662814412,0,0.0416,0.9540000000000001,0.9540000000000001,0.0951,0.187,0.5976511012735322,0.0442468237832327,0.8,jazz
Bundle of Joy,Michael Giacchino,3eTgg18rKBD30Hef1gv0wz,0.312,0.0766,0.8181818181818182,0.5753951393609789,0,0.0408,0.9670000000000001,0.488,0.0606,0.0493,0.6220672854039215,0.0394555161231194,0.6,classical
Ceres,Mark-Anthony Turnage,6tZAOHEmm9VRg9KNiO22xD,0.20600000000000002,0.0608,0.8181818181818182,0.43919952413324265,1,0.0379,0.6970000000000001,0.32799999999999996,0.0837,0.0394,0.48928724013489805,0.10441367884793037,0.6,classical
La Grange - 2005 Remaster,ZZ Top,70YvYr2hGlS01bKRIho1HM,0.545,0.64,0.36363636363636365,0.7959508837525493,0,0.22399999999999998,0.00249,0.0304,0.196,0.606,0.36607913897953803,0.056780462445820946,0.8,rock
Conceited (feat. 2KBABY),LBS Kee'vin,0H16XQRprvy1QDC8pf3UIC,0.779,0.763,0.09090909090909091,0.8710698504418763,0,0.348,0.0413,0.0,0.077,0.435,0.6595096764810151,0.036709124761789,0.8,hiphop
Buffalo Soldier,Bob Marley & The Wailers,7BfW1eoDh27W69nxsmRicb,0.929,0.46299999999999997,0.8181818181818182,0.8232707341944256,1,0.308,0.142,5.26e-06,0.0634,0.757,0.5639720386513831,0.06389907292449416,0.8,reggae
The Drip - Live Session,Green Tangerines,3xo3K91h5jdhA3Udk0wio4,0.541,0.39,1.0,0.7363400747790618,0,0.121,0.008759999999999999,0.789,0.665,0.644,0.7928896726631457,0.08962824628708042,0.8,jazz
Tide of Hyacinth,Ambrose Akinmusire,584E3Vbt8JQPLLZkq0kyqr,0.40700000000000003,0.5539999999999999,0.5454545454545454,0.7918295377294358,0,0.0463,0.489,0.607,0.107,0.364,0.47491568871637774,0.13240924262868728,0.8,jazz
Hard Work Pays Off,Future,6gzIcEUuswJQGfJNPYMjjv,0.736,0.48200000000000004,0.36363636363636365,0.8319595513256287,1,0.196,0.327,0.0,0.22899999999999998,0.608,0.6366024597987437,0.05510382757243312,0.8,hiphop
I Believe in a Thing Called Love,The Darkness,756CJtQRFSxEx9jV4P9hpA,0.442,0.846,0.36363636363636365,0.8962865397688647,1,0.0764,0.0538,4.71e-06,0.282,0.622,0.5828386768355317,0.05317989396751095,0.8,rock
Run away,MINO,74V9ZohSbzUZwoamLZ1jkN,0.8490000000000001,0.604,0.5454545454545454,0.869710231135282,1,0.127,0.33899999999999997,0.0,0.106,0.43,0.5090719850194075,0.03298448586425293,0.8,hiphop
Shades,Merge,4LFurFcupXaANCdMhImRdx,0.43799999999999994,0.871,0.45454545454545453,0.8774643099932019,0,0.053,0.00454,0.0,0.131,0.395,0.6453881046096229,0.05666537450038498,0.8,rock
Quarantine,blink-182,7cpCYJ7oiUMhgalxSZmNdf,0.45,0.879,0.5454545454545454,0.9329325288919104,0,0.0456,0.00161,0.0,0.257,0.7040000000000001,0.4319782926851439,0.02650082400161909,0.8,rock
"Get The Bag (feat. A$AP Rocky, A$AP Ferg, A$AP Ant, A$AP Nast, A$AP TyY, Playboi Carti & Smooky MarGielaa)",A$AP Mob,2AyyImkxFBEhfPmIe46Ppl,0.695,0.502,0.7272727272727273,0.8925688307273965,1,0.27899999999999997,0.0678,0.0,0.11,0.447,0.7904625985146669,0.06410117858477196,0.6,hiphop
Booted Up,404vincent,1FFItEy2Y9kWPZ06UYL22d,0.861,0.512,0.09090909090909091,0.8018779741672332,1,0.2,0.0452,0.00207,0.0957,0.6509999999999999,0.411229990273523,0.027987984818496486,0.8,rock
"Andante spianato et Grande Polonaise brillante in E flat, Op.22: Andante spianato. Tranquillo -",Frédéric Chopin,06sDDrEwEG9ewXmV5fkETR,0.214,0.0181,0.6363636363636364,0.32785944935418077,1,0.0404,0.987,0.9179999999999999,0.0672,0.0731,0.3754283740421238,0.07524702504678606,0.8,classical
24 (feat. Lil Baby),Money Man,7v96VvFLS0wSYT8kewNLRy,0.868,0.638,0.18181818181818182,0.8424966009517335,1,0.0736,0.146,0.0565,0.0931,0.45899999999999996,0.5728167695370379,0.04341257652997493,0.8,hiphop
Romance-Larghetto,Frédéric Chopin,1yAvn8CD3gA8qyP6ZWwzdu,0.272,0.0723,0.36363636363636365,0.5242182188987083,1,0.035,0.9890000000000001,0.934,0.0619,0.0589,0.385913879773473,0.17338784946384456,0.8,classical
"Cello Concerto in B Minor, Op. 104, B. 191: Cello Concerto in B Minor, Op. 104, B. 191: III. Allegro moderato",Antonín Dvořák,41l4dwKu61s7lCECTrl3Kt,0.147,0.0776,1.0,0.5317173691366417,1,0.0434,0.96,0.777,0.0884,0.0699,0.3645701715314202,0.20589317649185557,0.6,classical
Watching You,Godfather Don,5nNKzoQ842OmIuyvTgRgX9,0.8759999999999999,0.5,1.0,0.8312797416723318,0,0.298,0.155,0.0,0.107,0.5589999999999999,0.48221509149251424,0.05046830969211729,0.8,hiphop
No Excuses,Alice In Chains,4PtZE0h5oyPhCtPjg3NeYQ,0.527,0.838,0.2727272727272727,0.8793125424881034,1,0.0323,0.0206,0.00062,0.07,0.721,0.5338381405157759,0.06382412540880782,0.8,rock
At the End of the Day,Caleb Dinger,1DBy8RZnRDSHfiOCvGeRRm,0.349,0.0949,0.2727272727272727,0.7055574439157036,1,0.0384,0.985,9.240000000000001e-05,0.10400000000000001,0.163,0.3820778299957276,0.052715893055789866,0.8,jazz
In Bloom (feat. Lila Iké),Protoje,3WwXaLYKNx0qJqyjnzDadx,0.823,0.441,0.09090909090909091,0.7946762406526172,0,0.0403,0.107,2.3e-06,0.0969,0.888,0.49994091392522433,0.05597568893468703,0.8,reggae
Even Song,Yellowjackets,54nbMd4MHkfhCxJ425ANJi,0.584,0.478,0.0,0.7184525832766825,0,0.0302,0.27699999999999997,0.736,0.0536,0.6990000000000001,0.6755401830759301,0.13333724445212944,0.8,jazz
Started From the Bottom,Drake,2XDdHuoRmBeOaBIOSclj2k,0.792,0.535,0.7272727272727273,0.8593006458191706,1,0.168,0.0383,0.0,0.259,0.515,0.3923315365106491,0.040690606269261444,0.8,hiphop
WITHOUT YOU,The Kid LAROI,27OeeYzk6klgBh83TSvGMA,0.662,0.413,0.0,0.8507605370496262,1,0.0299,0.213,0.0,0.134,0.467,0.42271541419338415,0.037385336616801775,0.8,hiphop
The Funeral,Band of Horses,2PcMytOXfhvDm5XaXn8SPQ,0.322,0.779,0.0,0.8947994561522774,0,0.0429,0.0161,0.0,0.12,0.11,0.5568953449263242,0.0825340569090241,0.8,rock
V Neck Sweater,The Greyboy Allstars,2QdcIeRxcBbTQk3B6fng25,0.6759999999999999,0.753,0.9090909090909091,0.8283905506458192,0,0.11,0.0216,0.341,0.10300000000000001,0.895,0.37667827177776364,0.03567164903902969,0.8,jazz
Alone Again Or,Love,6hXHOrhKW9dgQt35Mc5dCb,0.307,0.379,1.0,0.7563732154996602,0,0.031,0.684,0.0005769999999999999,0.113,0.184,0.7896081229717568,0.047386198372881015,0.8,rock
Fade Into You,Inhaler,0v55XuHDYNj4ELPzpRnNo0,0.46799999999999997,0.36200000000000004,0.8181818181818182,0.7796566961250849,1,0.0262,0.29,0.0052899999999999996,0.128,0.257,0.636452472070467,0.08064324617620301,0.6,rock
Thorn And A Wild Rose,The Gregg Allman Band,547dyoV9eT7pPO8QbiexoI,0.636,0.6890000000000001,0.36363636363636365,0.7697357239972807,0,0.0417,0.025,0.000343,0.16,0.5529999999999999,0.44889054531901934,0.06295226404655392,0.8,rock
Future Love - Reimagined by Pêtr Aleksänder instrumental,Ride,08ciGXj3HGPuY6jACqds83,0.2,0.293,0.9090909090909091,0.6071974847042828,1,0.0364,0.0133,0.498,0.254,0.0417,0.679239880373424,0.04350520829093559,0.8,classical
Aqualung,Jethro Tull,5UuikgHTxSRFRnC0zXx10i,0.47700000000000004,0.479,0.6363636363636364,0.7545249830047587,0,0.0483,0.0649,0.028999999999999998,0.0906,0.662,0.5569135252570244,0.10329479945644805,0.8,rock
That's Not True,Skip Marley,4MbHdE6u1WVqqzwbHLkKUL,0.71,0.728,0.5454545454545454,0.9064411964649898,0,0.0873,0.153,0.0,0.145,0.8590000000000001,0.6090365333745421,0.05072094176746453,0.8,reggae
White Women and Morphine,Greg Spero,3Q0GSBK015fCMNhOwoTou8,0.5710000000000001,0.93,0.0,0.7545462270564243,1,0.0674,0.00010700000000000001,0.8190000000000001,0.16699999999999998,0.83,0.5279431682862312,0.0435731382489734,0.8,jazz
Did It Again,Lil Tecca,4guBZjUyrGoHsTahO3IHdj,0.6859999999999999,0.561,0.9090909090909091,0.7961208361658735,0,0.191,0.185,0.0,0.114,0.18600000000000003,0.6761946749811379,0.024713031015078487,0.8,hiphop
Little Walter Rides Again,Medeski Scofield Martin & Wood,2fB7lE3uEUqXrV36jOSVYY,0.634,0.7290000000000001,0.7272727272727273,0.8158353161114889,1,0.0419,0.157,0.727,0.11199999999999999,0.9520000000000001,0.4284194929505768,0.05763744658585996,0.8,jazz
Million Times,Sizzla,3uk44fP88XJZ9rCqZicsXV,0.46,0.731,0.8181818181818182,0.8327668252889191,0,0.113,0.0792,0.0,0.0903,0.42200000000000004,0.36510194620440145,0.04585440588935894,0.8,reggae
We Believe In Love,McAuley Schenker Group,0dlS9D8TspaG0jxX8lK8I5,0.48,0.758,0.8181818181818182,0.7752804214819851,0,0.0711,0.615,0.0,0.883,0.623,0.4250424965230118,0.09430839583404094,0.8,rock
Demons,Merkules,5hNnZd1qJ1tJdVU7vwQ1DX,0.745,0.44299999999999995,0.0,0.7842241672331746,1,0.298,0.583,0.0,0.128,0.38799999999999996,0.4823696243034661,0.0648124782280274,0.8,hiphop
Oh! Darling - 2019 Mix,The Beatles,0vCuYbvaN9wd8dA0LZ40i7,0.43700000000000006,0.669,0.36363636363636365,0.8684568320870156,1,0.0395,0.0344,0.00395,0.34700000000000003,0.514,0.7893445081766036,0.05023083554129089,0.6,rock
Electric Feel,MGMT,3FtYbEfBqAlGO46NUDQSAt,0.763,0.807,0.09090909090909091,0.9281526172671652,1,0.035,0.0714,0.28,0.348,0.5589999999999999,0.4683162286721995,0.05654467250883019,0.6,rock
A Sparrow Alighted Upon Our Shoulder,Jóhann Jóhannsson,4ycGyVS3kyKxGqUiGuOVmt,0.187,0.109,0.5454545454545454,0.5578900407885792,0,0.048,0.938,0.867,0.124,0.0501,0.6323482624148933,0.03337353926028767,1.0,classical
"Two Nordic Melodies, Op.63: 2. Cowkeeper's tune and country dance",Edvard Grieg,4murBlWSko9HsCdFT0g3C4,0.282,0.049,0.6363636363636364,0.49519884432358935,1,0.042,0.8909999999999999,0.639,0.28800000000000003,0.0526,0.4306920342881037,0.07973826194184802,0.8,classical
Nani Wine,Crazy,67nNlpQ2skJNnSZ9G5q0E7,0.79,0.818,0.0,0.8608302175390892,0,0.147,0.0177,0.00158,0.047,0.5760000000000001,0.5820251070366971,0.11353481957718935,0.8,reggae
Jim Dandy,Black Oak Arkansas,0JFEn4sPozptBShOuqMQVs,0.312,0.9390000000000001,0.0,0.8142845003399048,1,0.0654,0.0395,8.23e-06,0.12300000000000001,0.7090000000000001,0.7962984846694361,0.03741958229812662,0.8,rock
Shiloh Town,Mark Lanegan,0e6NBSgNf0QCmigEtB7HMD,0.48100000000000004,0.499,0.6363636363636364,0.8092071719918422,1,0.0251,0.313,0.0115,0.106,0.6459999999999999,0.3808961085002136,0.048651323665758785,0.8,rock
"Sonata No. 23 ""Appassionata"" in F Minor, Op. 57: I. Allegro assai",Ludwig van Beethoven,0kylNqmXTgPuy6YH3w2OaY,0.314,0.16399999999999998,0.45454545454545453,0.5879503738953094,0,0.0422,0.985,0.894,0.0834,0.0392,0.5068539846739812,0.16755317133254718,0.8,classical
"Petite suite de concert, Op. 77: III. Un sonnet d'amour",Samuel Coleridge-Taylor,0c9YITBx27aVPVC7baiOmB,0.0999,0.009940000000000001,0.8181818181818182,0.27026682528891915,1,0.0437,0.902,0.121,0.13,0.0614,0.32118735739803106,0.04412640249398385,0.6,classical
