Position,Track Name,Artist,Streams,date,region,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Top_50_Appearnces
182.0,Gone,Charli XCX,704748,2019-07-19,global,4UQeq4HUvC5uPEA9pWTgPW,0.9059999999999999,0.43799999999999994,6.0,-7.574,1.0,0.0654,0.0425,2.18e-05,0.071,0.64,114.008,0
112.0,The Archer,Taylor Swift,879366,2019-07-23,global,3Y7MHz19qCg1Pkxridtu1k,0.27699999999999997,0.573,0.0,-9.374,1.0,0.0407,0.12,0.00556,0.0663,0.17,124.34100000000001,9
10.0,Loco Contigo,DJ Snake,2797062,2019-07-25,global,1fBXSMOusjaj7GjzErHmUI,0.823,0.71,6.0,-3.8960000000000004,0.0,0.0688,0.276,2.17e-06,0.152,0.376,96.024,1
102.0,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,923379,2019-07-25,global,5BRUlCrkTljRTux8BUPUDp,0.84,0.805,11.0,-4.284,1.0,0.204,0.156,5.64e-06,0.0642,0.614,96.15799999999999,0
114.0,Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,Lil Nas X,873284,2019-07-25,global,6woeVu3fVMflqen1t4N6pg,0.89,0.513,1.0,-5.996,1.0,0.154,0.0706,0.0,0.102,0.61,136.02,6
1.0,Señorita,Shawn Mendes,8521672,2019-07-26,global,6v3KW9xbzN5yKLt9YKDYA2,0.759,0.5479999999999999,9.0,-6.0489999999999995,0.0,0.028999999999999998,0.0392,0.0,0.0828,0.7490000000000001,116.96700000000001,333
6.0,Old Town Road - Remix,Lil Nas X,3523727,2019-07-26,global,2YpeDb67231RjR0MgVLzsG,0.878,0.619,6.0,-5.56,1.0,0.102,0.0533,0.0,0.113,0.639,136.041,124
10.0,Otro Trago - Remix,Sech,3114393,2019-07-26,global,4bTZeO72FwMa6wKOiqoynL,0.725,0.79,0.0,-2.331,1.0,0.19699999999999998,0.0711,1.14e-06,0.0602,0.763,175.988,74
11.0,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,2961395,2019-07-26,global,6osaMSJh9NguagEDQcZaKx,0.6940000000000001,0.758,11.0,-2.986,1.0,0.218,0.278,1.34e-06,0.102,0.371,192.09099999999998,114
30.0,Takeaway (feat. Lennon Stella),The Chainsmokers,1995566,2019-07-26,global,6wo37KVqFJhtuxPTpLCcfe,0.294,0.505,3.0,-8.106,1.0,0.042,0.12,0.0,0.0977,0.35700000000000004,85.33200000000001,100
31.0,If I Can't Have You,Shawn Mendes,1979139,2019-07-26,global,2bT1PH7Cw3J9p3t7nlXCdh,0.691,0.823,2.0,-4.197,1.0,0.0623,0.48700000000000004,0.0,0.134,0.87,123.935,33
32.0,Gold Roses (feat. Drake),Rick Ross,1920759,2019-07-26,global,4aPB8rSxGFISs0o6V2LrTy,0.581,0.642,1.0,-5.318,1.0,0.40700000000000003,0.0519,0.0,0.183,0.536,80.142,1
96.0,All Day Long,Chance the Rapper,993349,2019-07-26,global,1g3ErLqysBJ5EIGdYYMWFZ,0.767,0.884,2.0,-3.674,1.0,0.161,0.027999999999999997,0.0,0.10300000000000001,0.7170000000000001,123.01,0
98.0,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,988346,2019-07-26,global,0KoiMHhqKLoL4xM54rcWYY,0.8420000000000001,0.8009999999999999,8.0,-4.167,0.0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,0
100.0,"Fuego (with Sean Paul & Anitta, feat. Tainy)",DJ Snake,973035,2019-07-26,global,660eekzsNZ7sdATvfIsAkR,0.8190000000000001,0.8590000000000001,8.0,-6.263999999999999,1.0,0.22399999999999998,0.0244,0.0,0.0916,0.612,104.906,0
103.0,Leave Me Alone,NF,968154,2019-07-26,global,3EtyEzMpfKSaoVhPunvbRV,0.722,0.741,1.0,-3.72,1.0,0.19,0.249,0.0,0.151,0.46,162.11,0
105.0,Hot Shower,Chance the Rapper,962636,2019-07-26,global,00ko9WaS4jOX1kEk3gvHjf,0.899,0.509,9.0,-8.04,1.0,0.387,0.00157,0.0,0.0573,0.599,150.001,1
110.0,Do You Remember,Chance the Rapper,920806,2019-07-26,global,67xBtV07CC73eFw7z5oCvU,0.606,0.655,6.0,-6.327999999999999,1.0,0.402,0.139,0.0,0.10300000000000001,0.696,159.82399999999998,0
128.0,Bellacoso,Residente,858601,2019-07-26,global,1kMUGCt7XLDc5Q64Vl0H8S,0.774,0.851,11.0,-2.795,0.0,0.255,0.0651,0.0,0.0568,0.695,180.08599999999998,0
133.0,Nummer,Ufo361,850903,2019-07-26,global,7HCTUZPqclRvsiefXWwyFz,0.688,0.638,11.0,-6.855,0.0,0.134,0.223,0.000202,0.10099999999999999,0.29100000000000004,193.851,0
147.0,Single Again,Big Sean,802341,2019-07-26,global,7IP0lO9tHfNwBWZ9X6TJ84,0.635,0.677,10.0,-5.547999999999999,1.0,0.0909,0.161,0.0,0.154,0.253,94.95,0
152.0,RNP (feat. Anderson .Paak),Cordae,788976,2019-07-26,global,5lw8Mgb4LyhriPIC86gV6e,0.611,0.7140000000000001,9.0,-4.696000000000001,0.0,0.856,0.184,0.0,0.145,0.628,196.043,0
153.0,The Search,NF,786915,2019-07-26,global,3oLe5ZILASG8vU5dxIMfLY,0.789,0.789,2.0,-4.813,1.0,0.298,0.598,0.0,0.099,0.37,119.95,0
161.0,Mein Kopf,MERO,752959,2019-07-26,global,4IdkFCIZvHcPmBHTKLP35p,0.591,0.733,6.0,-6.074,0.0,0.18899999999999997,0.183,0.0,0.083,0.9209999999999999,75.11399999999999,0
165.0,When I Grow Up,NF,747028,2019-07-26,global,5rLyYxZNzca00ENADO9m54,0.8170000000000001,0.8140000000000001,2.0,-3.985,1.0,0.185,0.32,0.0,0.152,0.247,109.994,0
170.0,Eternal,Chance the Rapper,730848,2019-07-26,global,5LeStoyvjAHpM52IYogOq0,0.7929999999999999,0.524,5.0,-6.229,0.0,0.14800000000000002,0.0622,0.0,0.0803,0.631,95.044,0
175.0,Caught Up (feat. Khalid),Majid Jordan,725304,2019-07-26,global,1opARDDYaOeE1QUdwXmBGu,0.6779999999999999,0.43799999999999994,9.0,-8.847000000000001,0.0,0.0577,0.29,0.0,0.0838,0.501,81.498,0
190.0,Flash Pose,Pabllo Vittar,688392,2019-07-26,global,5GsJcnO3rgpZFOrzL2EISO,0.773,0.8590000000000001,1.0,-4.516,1.0,0.21600000000000003,0.0226,0.000251,0.342,0.43200000000000005,124.01700000000001,0
126.0,We Go High,Chance the Rapper,812040,2019-07-27,global,01GmGxOPy22EdAZGC0X6q1,0.657,0.644,5.0,-5.6979999999999995,0.0,0.363,0.802,0.0,0.10099999999999999,0.5670000000000001,85.28299999999999,0
130.0,Handsome,Chance the Rapper,804660,2019-07-27,global,1xsP6AITcWNigBYBYVnVZw,0.8690000000000001,0.607,6.0,-6.192,0.0,0.33299999999999996,0.025,0.0,0.0906,0.531,160.011,0
155.0,Ballin Flossin,Chance the Rapper,722646,2019-07-27,global,4pnIUqhf1AQMFrJPd4BbrT,0.9259999999999999,0.498,11.0,-7.931,0.0,0.0899,0.0259,2.92e-06,0.49200000000000005,0.7659999999999999,125.008,0
161.0,Slide Around,Chance the Rapper,706626,2019-07-27,global,0QBRshHeQLEThdj2TqxM9n,0.8690000000000001,0.67,11.0,-5.505,0.0,0.215,0.0912,0.0,0.0955,0.49,162.999,0
176.0,I Got You (Always and Forever),Chance the Rapper,676467,2019-07-27,global,333OkWOgbV6C8I5wRLfuSx,0.7509999999999999,0.856,7.0,-3.29,1.0,0.267,0.13699999999999998,0.0,0.12,0.574,101.932,0
180.0,La Boca - Remix,Mau y Ricky,671979,2019-07-27,global,2EEmzqzM70CybVspgM7YRT,0.691,0.773,11.0,-3.812,0.0,0.0355,0.23600000000000002,0.0,0.32899999999999996,0.85,92.992,0
193.0,Tijolão - Ao Vivo,Jorge & Mateus,632346,2019-07-27,global,6QwFUcPc5nhsqZuhXUYtV7,0.637,0.877,4.0,-3.68,0.0,0.198,0.469,0.0,0.34299999999999997,0.691,118.889,0
198.0,Roo,Chance the Rapper,625239,2019-07-27,global,5LWprrbySabBAMm0aE447a,0.5429999999999999,0.753,1.0,-7.395,1.0,0.287,0.22699999999999998,0.0,0.106,0.183,90.535,0
70.0,Old Town Road,Lil Nas X,1086932,2019-08-01,global,0F7FA14euOIX8KcbEturGH,0.907,0.53,1.0,-6.112,1.0,0.127,0.0578,2.23e-06,0.10099999999999999,0.507,135.998,1
3.0,boyfriend (with Social House),Ariana Grande,4907855,2019-08-02,global,0Ryd8975WihbObpp5cPW1t,0.4,0.795,10.0,-3.7310000000000003,0.0,0.461,0.11900000000000001,0.0,0.159,0.7020000000000001,190.097,77
31.0,"fuck, i'm lonely",Lauv,1809799,2019-08-02,global,322tcqPhma7F6hfCeLisx0,0.8059999999999999,0.5579999999999999,9.0,-6.46,1.0,0.0683,0.48200000000000004,0.0,0.0618,0.6779999999999999,95.016,77
47.0,Dreams Money Can Buy,Drake,1510648,2019-08-02,global,1qyFlfPREPbRcS2BNszdYI,0.423,0.5870000000000001,6.0,-6.635,1.0,0.529,0.765,0.0,0.114,0.33,180.331,1
53.0,How Bout Now,Drake,1401031,2019-08-02,global,4n4BflhWjCHIxrI4v7Xt9s,0.789,0.40399999999999997,1.0,-8.363999999999999,1.0,0.23,0.205,0.0,0.21899999999999997,0.47200000000000003,122.06200000000001,0
54.0,The Motion,Drake,1387912,2019-08-02,global,3t8pnImpBpOwxdtYBpKvA9,0.6759999999999999,0.7170000000000001,11.0,-8.219,0.0,0.0874,0.29,0.000368,0.0974,0.5579999999999999,157.628,0
56.0,Trust Issues,Drake,1352235,2019-08-02,global,4Wjhj0WjkyECccfHVIgaTq,0.42100000000000004,0.539,11.0,-5.456,0.0,0.27399999999999997,0.779,0.0,0.111,0.523,89.177,0
75.0,Mad Love,Mabel,1133146,2019-08-02,global,0Zp10WiPeEi6EUJZvWcNT9,0.622,0.7959999999999999,0.0,-2.9989999999999997,0.0,0.172,0.667,0.0,0.106,0.62,197.705,0
94.0,Days in The East,Drake,1018690,2019-08-02,global,4czcw3NVLY0of5hTD7OufN,0.733,0.361,1.0,-11.129000000000001,1.0,0.135,0.348,0.000285,0.0942,0.0361,94.902,0
96.0,5 Am in Toronto,Drake,1008447,2019-08-02,global,0FnxK9FEAQyPJ284QcieNb,0.555,0.88,11.0,-4.325,0.0,0.265,0.0678,0.0,0.0723,0.391,87.195,0
97.0,Club Paradise,Drake,1005693,2019-08-02,global,6MR5IBSNfDmiwnrlQpVw4w,0.33799999999999997,0.7290000000000001,6.0,-6.419,0.0,0.102,0.758,3.24e-05,0.18,0.5429999999999999,184.174,0
98.0,4pm in Calabasas,Drake,1003396,2019-08-02,global,6C9SwoZ5OrxcvkntgA5t8s,0.743,0.66,4.0,-4.802,0.0,0.418,0.115,0.0,0.10099999999999999,0.5489999999999999,192.03099999999998,0
112.0,Draft Day,Drake,927811,2019-08-02,global,3W3FVHEDetkiRkkGKDmdir,0.6729999999999999,0.81,8.0,-3.793,1.0,0.36,0.0322,0.0,0.133,0.564,166.084,0
122.0,Jodeci Freestyle (feat. J. Cole),Drake,888057,2019-08-02,global,2xUHiyGeGrWmmfv7NbDTWC,0.498,0.8440000000000001,2.0,-2.8339999999999996,1.0,0.268,0.0111,0.0,0.102,0.282,88.435,0
142.0,I Get Lonely,Drake,822246,2019-08-02,global,2ducmmobqydJmv8or1OKTo,0.47700000000000004,0.501,11.0,-9.177999999999999,0.0,0.0398,0.706,5.61e-06,0.0953,0.6890000000000001,81.376,0
143.0,Atrévete,Nicky Jam,805307,2019-08-02,global,3KekO5WUfJsh7kYU9o2w50,0.552,0.675,11.0,-3.824,1.0,0.297,0.311,0.0,0.11900000000000001,0.586,183.785,0
150.0,Girls Love Beyoncé (feat. James Fauntleroy),Drake,790950,2019-08-02,global,56NDFbD0tCUawnqeU2wcvv,0.619,0.489,11.0,-11.25,0.0,0.46,0.782,0.0,0.106,0.32799999999999996,126.046,0
153.0,Right Back (feat. A Boogie Wit Da Hoodie),Khalid,779794,2019-08-02,global,6PYnUsNEpYC7A4BS2sjw3L,0.7859999999999999,0.428,5.0,-10.011000000000001,0.0,0.31,0.0933,1.1e-06,0.156,0.556,97.001,0
156.0,OMG (with Carly Rae Jepsen),Gryffin,772189,2019-08-02,global,2j9YmQRxtjuVwb4XN95oT8,0.552,0.623,6.0,-5.766,1.0,0.0532,0.0122,0.0123,0.106,0.616,177.97299999999998,0
170.0,My Side,Drake,732308,2019-08-02,global,4alHkxxwAhvoGg3dJCATKV,0.5489999999999999,0.495,6.0,-5.6610000000000005,0.0,0.133,0.603,7.26e-06,0.0979,0.385,81.012,0
171.0,Eiskalt,Loredana,728878,2019-08-02,global,52UVKsw31NTOCTNPTpwbFJ,0.7979999999999999,0.608,7.0,-6.001,1.0,0.14,0.0274,6.52e-05,0.106,0.677,180.014,0
185.0,Free Spirit (feat. Rick Ross),Drake,699242,2019-08-02,global,18t8ypY0HYaQuGBxg2KdT2,0.508,0.748,1.0,-4.997,1.0,0.33,0.281,0.0,0.168,0.225,100.414,0
192.0,Can I,Drake,684206,2019-08-02,global,3e0ZGE7Gp034iLknjQk4QW,0.643,0.17800000000000002,4.0,-8.56,0.0,0.0588,0.484,0.0108,0.122,0.0674,85.042,0
198.0,Paris Morton Music,Drake,669961,2019-08-02,global,73IE87H0g2MBmdn41lkVto,0.505,0.494,10.0,-8.635,0.0,0.315,0.414,7.979999999999999e-05,0.105,0.141,171.97799999999998,0
134.0,Si Se Da - Remix,Myke Towers,766973,2019-08-03,global,6K5BsR04ijf3FHNzjbaagD,0.8170000000000001,0.672,11.0,-5.612,0.0,0.299,0.441,0.0,0.13,0.774,93.999,0
183.0,Love Me,Lil Tecca,564681,2019-08-04,global,7Aem1fAapTdGcHwAYyQYU4,0.715,0.435,11.0,-10.325,0.0,0.251,0.67,0.0,0.106,0.8009999999999999,204.077,0
103.0,Fear Inoculum,TOOL,870962,2019-08-07,global,4XW5PGlQ3S4B8Bti7meocj,0.319,0.584,7.0,-10.122,1.0,0.0416,0.000959,0.504,0.0662,0.154,88.241,0
171.0,All For Us - from the HBO Original Series Euphoria,Labrinth,667104,2019-08-08,global,10hMM5nsZQf66ldBlgWBfG,0.348,0.652,3.0,-7.145,1.0,0.0931,0.0165,0.000264,0.33,0.172,70.956,0
27.0,Small Talk,Katy Perry,1986107,2019-08-09,global,4NmE2ytXI8S2svTRSmEdpO,0.846,0.631,5.0,-5.547000000000001,1.0,0.1,0.203,0.0,0.455,0.602,115.999,7
28.0,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion,1947607,2019-08-09,global,5N1o6d8zGcSZSeMFkOUQOk,0.872,0.8140000000000001,0.0,-4.5680000000000005,1.0,0.155,0.00485,1.96e-06,0.214,0.57,98.985,8
48.0,I.F.L.Y.,Bazzi,1394588,2019-08-09,global,4a6q8CR2hzLk2plDkSxkfD,0.812,0.519,2.0,-4.823,1.0,0.0385,0.379,0.0,0.13,0.5539999999999999,104.954,12
56.0,!,Trippie Redd,1266004,2019-08-09,global,5a1ofLoPiAn5xxf5UE6472,0.725,0.5429999999999999,5.0,-6.311,1.0,0.0841,0.0296,0.0,0.177,0.693,119.961,0
61.0,Snake Skin,Trippie Redd,1181402,2019-08-09,global,48BycLu4MtbVvCumpvMMbP,0.669,0.557,8.0,-8.835,0.0,0.0498,0.0574,0.0,0.0662,0.5529999999999999,144.043,0
80.0,No Way!,Bazzi,1066749,2019-08-09,global,0yYwS7CXKIPC4kWPvZQfsT,0.665,0.7090000000000001,1.0,-4.117,0.0,0.0407,0.174,0.0,0.142,0.35700000000000004,76.058,0
89.0,They Afraid Of You,Trippie Redd,1016847,2019-08-09,global,5CMUThHlepHR8c1xD0QYzs,0.637,0.616,1.0,-6.492999999999999,0.0,0.0459,0.223,0.0,0.18100000000000002,0.414,78.126,0
109.0,Mac 10,Trippie Redd,899100,2019-08-09,global,4NbHIhW0P5skMNvtOMPDUL,0.787,0.619,9.0,-7.32,1.0,0.17,0.18100000000000002,0.0,0.32299999999999995,0.8240000000000001,124.09,0
115.0,Paradise,Bazzi,870018,2019-08-09,global,0Rx0DJI556Ix5gBny6EWmn,0.8440000000000001,0.644,11.0,-6.273,0.0,0.0479,0.0828,0.0,0.113,0.591,122.061,0
117.0,Critical Darling,Slipknot,867435,2019-08-09,global,3XFaGEb6daqdj39ThpJ2XI,0.297,0.9520000000000001,9.0,-3.674,0.0,0.0913,0.000683,0.00643,0.239,0.0721,137.67600000000002,0
118.0,Unsainted,Slipknot,866869,2019-08-09,global,5mpUKTdskZea0gStWzeHUZ,0.42700000000000005,0.946,7.0,-2.188,1.0,0.0469,0.000118,0.0253,0.0604,0.237,101.305,0
126.0,Tutu,Camilo,854360,2019-08-09,global,1nocRtwyNPVtGcIJqfgdzZ,0.731,0.8320000000000001,9.0,-2.592,1.0,0.0503,0.273,0.0,0.0665,0.94,146.013,73
134.0,Hair Down (feat. Kendrick Lamar),SiR,836022,2019-08-09,global,6sq5mqtS3jwJjvBHALknJH,0.804,0.509,8.0,-10.833,0.0,0.132,0.20800000000000002,0.00011,0.314,0.47200000000000003,120.074,0
138.0,Nero Forte,Slipknot,821009,2019-08-09,global,56fiFTRrSiHHH3gBeaTg2P,0.336,0.978,7.0,-2.358,1.0,0.0846,0.000437,0.000525,0.138,0.496,129.842,0
140.0,Be Yourself,Trippie Redd,815960,2019-08-09,global,7znO2T2deQ7nZUbyxEAMDB,0.57,0.535,7.0,-6.77,1.0,0.212,0.264,3.71e-06,0.111,0.0734,90.568,0
141.0,Gold Roses (feat. Drake),Rick Ross,809076,2019-08-09,global,1rX5L6pyl3rVWb55D8Cprr,0.502,0.633,1.0,-5.8,1.0,0.419,0.009909999999999999,0.0,0.389,0.552,83.226,0
152.0,Naeem,Bon Iver,781309,2019-08-09,global,1ff60tDWdcdVN6PtKQXWny,0.37,0.408,0.0,-10.355,1.0,0.0441,0.804,0.0279,0.6779999999999999,0.16399999999999998,125.068,0
157.0,Immortal,Trippie Redd,765908,2019-08-09,global,3Ht9qyE5RZZVkBSV8kcf6v,0.612,0.629,5.0,-8.482000000000001,0.0,0.32299999999999995,0.5579999999999999,0.0,0.114,0.607,159.983,0
158.0,On My Way,Alan Walker,765191,2019-08-09,global,7KhHA3mzt7A3LFlOJEAKpI,0.509,0.6890000000000001,1.0,-4.928999999999999,0.0,0.102,0.0209,0.0,0.301,0.297,170.08700000000002,0
163.0,I Try,Trippie Redd,742162,2019-08-09,global,45DANEAozzOPHrqmERidgn,0.595,0.627,9.0,-6.751,0.0,0.0327,0.22899999999999998,0.0,0.198,0.574,75.013,0
166.0,Birth Of The Cruel,Slipknot,727928,2019-08-09,global,7I6p0xNYahHpUUXj785URX,0.43200000000000005,0.953,11.0,-4.468999999999999,0.0,0.0821,0.000147,0.138,0.129,0.48100000000000004,148.189,0
187.0,Throw It Away,Trippie Redd,675439,2019-08-09,global,0y5gx9hco8okaSecaH22k1,0.841,0.49200000000000005,5.0,-7.051,1.0,0.22699999999999998,0.159,7.269999999999999e-05,0.0803,0.27899999999999997,135.032,0
188.0,Rooting For You,Alessia Cara,675290,2019-08-09,global,1spZPzBLYeVTvd0iDWXgC2,0.763,0.527,6.0,-6.779,1.0,0.12300000000000001,0.0562,0.0038399999999999997,0.0918,0.493,156.047,0
191.0,My Type,Saweetie,616533,2019-08-10,global,5KBARWIxeMGkvUax9VtVC9,0.899,0.8109999999999999,2.0,-6.294,1.0,0.258,0.000677,0.0,0.0672,0.5870000000000001,105.038,0
199.0,Daddy (feat. Rich The Kid),Blueface,541892,2019-08-11,global,4hanO6Du5J7QEguNHYZHmw,0.8690000000000001,0.59,11.0,-8.214,1.0,0.257,0.07,0.0,0.23600000000000002,0.479,107.934,0
182.0,Goteo,Duki,618571,2019-08-12,global,1EoEU4HY57qaITp06TkC6B,0.473,0.779,1.0,-3.725,1.0,0.0414,0.18600000000000003,0.0,0.18899999999999997,0.43799999999999994,108.287,0
184.0,CANGURO,WOS,616648,2019-08-12,global,4wyNKAZe82BNlp2lHiR1FX,0.602,0.7509999999999999,1.0,-4.3580000000000005,1.0,0.327,0.17300000000000001,0.0,0.667,0.934,163.87400000000002,0
197.0,Did It Again,Lil Tecca,597235,2019-08-13,global,01Qb6dN5suQNu87VJ1mIpf,0.6990000000000001,0.575,1.0,-9.922,1.0,0.159,0.218,0.0,0.11199999999999999,0.23399999999999999,148.767,0
165.0,Ransom (with Juice WRLD) - Remix,Lil Tecca,659156,2019-08-15,global,5DSfqrLkUHLZ9bW0SS3rVy,0.6829999999999999,0.667,2.0,-6.436,0.0,0.276,0.0105,0.0,0.076,0.373,180.005,0
4.0,Lover,Taylor Swift,3635889,2019-08-16,global,0bzbvANY6oETSJLc0wlVGY,0.359,0.5429999999999999,7.0,-7.582000000000001,1.0,0.0915,0.49200000000000005,1.57e-05,0.11800000000000001,0.45299999999999996,68.50399999999999,7
25.0,Soltera (Remix),Lunay,2085682,2019-08-16,global,2qMnZF5Ja2WvmfbblByQza,0.795,0.755,5.0,-4.788,1.0,0.0454,0.327,0.0,0.46399999999999997,0.816,92.02,32
26.0,"Yo x Ti, Tu x Mi",ROSALÍA,2024609,2019-08-16,global,7BlBVFwvbWvcwNcUarQmjk,0.78,0.759,1.0,-3.292,1.0,0.225,0.462,0.000868,0.14300000000000002,0.579,91.95200000000001,82
27.0,The London (feat. J. Cole & Travis Scott),Young Thug,1917185,2019-08-16,global,3s4mrPrEFFPF0LmAfutW0n,0.784,0.517,4.0,-8.981,0.0,0.209,0.0249,1.44e-06,0.155,0.20600000000000002,97.991,42
29.0,Slide Away,Miley Cyrus,1860476,2019-08-16,global,44ADyYoY5liaRa3EOAl4uf,0.53,0.5379999999999999,5.0,-6.672000000000001,1.0,0.0335,0.17,2.83e-06,0.248,0.28800000000000003,148.05100000000002,31
40.0,Bad Bad Bad (feat. Lil Baby),Young Thug,1572549,2019-08-16,global,1GeNui6m825V8jP4uKiIaH,0.9740000000000001,0.596,6.0,-8.888,1.0,0.184,0.0976,0.0,0.151,0.892,111.959,5
45.0,Won't Be Late (feat. Drake),Swae Lee,1477779,2019-08-16,global,2sqsNXfN0HtgDEgaHXiUTa,0.915,0.588,7.0,-6.3020000000000005,0.0,0.0677,0.0824,0.000169,0.10400000000000001,0.32899999999999996,123.936,1
52.0,Motivation,Normani,1375280,2019-08-16,global,0rIAC4PXANcKmitJfoqmVm,0.599,0.887,4.0,-3.967,1.0,0.0984,0.0192,1.21e-06,0.3,0.8809999999999999,170.918,20
72.0,Baby (Lil Baby feat. DaBaby),Quality Control,1099031,2019-08-16,global,5MPPttjfGap2C6j6eKcO6J,0.97,0.46299999999999997,10.0,-7.2589999999999995,1.0,0.366,0.0957,0.0,0.151,0.46,108.00299999999999,0
79.0,Hot (feat. Gunna),Young Thug,1058520,2019-08-16,global,5Z8HZM6iQMhhqyPcCGY5g9,0.855,0.6509999999999999,0.0,-8.044,0.0,0.235,0.063,0.0,0.0772,0.5589999999999999,111.99700000000001,26
94.0,What's the Move (feat. Lil Uzi Vert),Young Thug,979011,2019-08-16,global,3pTScODwk9tggZzmuH6xDY,0.961,0.43799999999999994,7.0,-7.877000000000001,1.0,0.31,0.0431,0.0,0.139,0.41200000000000003,124.01799999999999,0
96.0,Post Malone (feat. RANI),Sam Feldt,975010,2019-08-16,global,36orMWv2PgvnzXsd5CJ0yL,0.59,0.642,7.0,-3.87,1.0,0.122,0.0771,0.0,0.105,0.6509999999999999,107.35600000000001,0
107.0,Surf (feat. Gunna),Young Thug,916433,2019-08-16,global,6igOR5QCn09zAVF2ikZjsV,0.93,0.561,0.0,-8.052999999999999,1.0,0.25,0.10099999999999999,0.0,0.0992,0.596,140.987,0
109.0,Just How It Is,Young Thug,901960,2019-08-16,global,5KYhIFNTp4VQUqlsbLWTTu,0.611,0.539,7.0,-10.617,1.0,0.41100000000000003,0.0485,0.0,0.127,0.627,82.766,0
115.0,Sup Mate (feat. Future),Young Thug,878253,2019-08-16,global,0zNHMc1cGKe4MO5rtGtKRh,0.8740000000000001,0.552,1.0,-7.9510000000000005,1.0,0.271,0.000786,0.28600000000000003,0.14400000000000002,0.521,147.043,0
125.0,Home (feat. Bonn),Martin Garrix,828670,2019-08-16,global,4aTtHoSBB0CuQGA6vXBNyp,0.466,0.612,8.0,-4.855,0.0,0.0307,0.0655,4.07e-06,0.132,0.23600000000000002,128.114,0
142.0,Be Honest (feat. Burna Boy),Jorja Smith,786928,2019-08-16,global,5pAbCxt9e3f81lOmjIXwzd,0.757,0.737,4.0,-6.728,0.0,0.114,0.311,0.0,0.113,0.635,98.057,0
150.0,Ecstasy (feat. Machine Gun Kelly),Young Thug,771670,2019-08-16,global,1yBbxDXEfr8boXM1ubvBHi,0.826,0.691,1.0,-6.557,1.0,0.129,0.000541,0.0,0.157,0.603,162.966,0
158.0,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",Bizarrap,738444,2019-08-16,global,2S93hylQBYLndMnaJuso8S,0.81,0.47100000000000003,8.0,-5.047,1.0,0.0496,0.00554,0.000197,0.134,0.391,75.003,0
166.0,In Your Arms (with X Ambassadors),ILLENIUM,706574,2019-08-16,global,70YPzqSEwJvAIQ6nMs1cjY,0.40399999999999997,0.8059999999999999,2.0,-4.75,1.0,0.0496,0.198,0.0,0.114,0.11199999999999999,148.036,0
177.0,Heartless (feat. Morgan Wallen),Diplo,686439,2019-08-16,global,0rFQ5cKYJ9WtHSKp9sxVYt,0.764,0.555,11.0,-6.414,1.0,0.0604,0.275,0.0,0.0824,0.255,111.00399999999999,0
178.0,Jet Lag,A$AP Ferg,686002,2019-08-16,global,0AUurCHJ6A8Ua4yXyKXNuM,0.85,0.8029999999999999,11.0,-3.2969999999999997,1.0,0.292,0.0085,2.4100000000000003e-05,0.10400000000000001,0.433,169.986,0
181.0,Mannequin Challenge (feat. Juice WRLD),Young Thug,682625,2019-08-16,global,5TnLXSd4h6G06Fbt2ApOpa,0.857,0.583,1.0,-7.466,0.0,0.086,0.0899,0.0,0.204,0.44299999999999995,132.01,0
182.0,Yeah,Luciano,679268,2019-08-16,global,7HRuk2l86d8mgdmjhq4ypo,0.898,0.48,10.0,-7.9639999999999995,1.0,0.243,0.0733,0.00016999999999999999,0.141,0.479,83.001,0
192.0,Light It Up,Young Thug,665862,2019-08-16,global,41mzryVlFLlz6b1BCtJAjx,0.953,0.515,10.0,-8.546,1.0,0.0846,0.00389,0.0,0.11,0.35100000000000003,138.039,0
199.0,Te Soñé de Nuevo,Ozuna,657248,2019-08-16,global,7lR4UmEDJ1ngczVX2NiNi4,0.845,0.657,5.0,-3.457,0.0,0.0847,0.0644,0.0,0.0736,0.753,83.98700000000001,0
92.0,Call You Mine,The Chainsmokers,935978,2019-08-20,global,1SNiXDwSilLujcYdvfqVpT,0.591,0.7020000000000001,7.0,-5.59,1.0,0.0289,0.225,0.0,0.414,0.501,104.00299999999999,0
169.0,Who Do You Love,The Chainsmokers,656077,2019-08-20,global,5rAtoPMDrOFN5wLdM6YmRx,0.528,0.778,3.0,-6.19,1.0,0.0401,0.0377,0.0,0.212,0.48200000000000004,140.029,0
197.0,Outnumbered,Dermot Kennedy,607681,2019-08-20,global,6UjZ2Yx2g2a52XxiA8ONxZ,0.614,0.684,0.0,-5.79,1.0,0.157,0.247,0.0,0.0976,0.258,156.85,0
65.0,Good as Hell,Lizzo,1065361,2019-08-21,global,3Yh9lZcWyKrK9GjbhuS0hR,0.682,0.919,0.0,-3.18,0.0,0.0875,0.256,0.0,0.442,0.535,95.98200000000001,42
